kmer	kmer_behaviour	flk_dist	fwdk_gen_count	revk_gen_count	fwdk_0gen_prop	revk_0gen_prop	fwdk_1gen_prop	revk_1gen_prop	fwdk_0gen_count	revk_0gen_count	fwdk_1gen_count	revk_1gen_count	fwdk_0gen_med	fwdk_0gen_sd	revk_0gen_med	revk_0gen_sd	fwdk_1gen_med	fwdk_1gen_sd	revk_1gen_med	revk_1gen_sd
kmer1415	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25220	304.284727619696	NA	NA	25220	0.47401042522551
kmer1416	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22291	304.284727619696	NA	NA	22291	0.47401042522551
kmer1417	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24576	304.284727619696	NA	NA	24576	0.47401042522551	NA	NA
kmer1418	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26559	304.285809291802	NA	NA	26559	0.47401042522551
kmer1419	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24842	304.284727619696	NA	NA	24842	0.47401042522551
kmer142	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25987	304.285809291802	NA	NA	25987	0.47401042522551
kmer1420	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23618	304.284727619696	NA	NA	23618	0.47401042522551
kmer1421	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22505	304.284727619696	NA	NA	22505	0.47401042522551	NA	NA
kmer1422	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26112	304.285809291802	NA	NA	26112	0.47401042522551
kmer1423	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24610	304.284727619696	NA	NA	24610	0.47401042522551
kmer1424	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23981	304.284727619696	NA	NA	23981	0.47401042522551
kmer1425	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23302	304.284727619696	NA	NA	23302	0.47401042522551
kmer1426	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22414	304.284727619696	NA	NA	22414	0.47401042522551
kmer1427	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22304	304.284727619696	NA	NA	22304	0.47401042522551
kmer1428	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23263	304.284727619696	NA	NA	23263	0.47401042522551
kmer1429	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21750	0.212755238195914	NA	NA	21750	0.47401042522551	NA	NA
kmer143	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23346	304.284727619696	NA	NA	23346	0.47401042522551
kmer1430	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22817	304.284727619696	NA	NA	22817	0.47401042522551
kmer1431	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25063	304.284727619696	NA	NA	25063	0.47401042522551
kmer1432	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24556	304.284727619696	NA	NA	24556	0.47401042522551
kmer1433	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21534	0.212755238195914	NA	NA	21534	0.47401042522551	NA	NA
kmer1434	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26520	304.285809291802	NA	NA	26520	0.47401042522551	NA	NA
kmer1435	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26569	304.285809291802	NA	NA	26569	0.47401042522551
kmer1436	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25646	304.285809291802	NA	NA	25646	0.47401042522551	NA	NA
kmer1437	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25206	304.284727619696	NA	NA	25206	0.47401042522551
kmer1438	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25954	304.285809291802	NA	NA	25954	0.47401042522551	NA	NA
kmer1439	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25643	304.285809291802	NA	NA	25643	0.47401042522551
kmer144	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25161	304.284727619696	NA	NA	25161	0.47401042522551	NA	NA
kmer1440	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21890	0.212755238195914	NA	NA	21890	0.47401042522551
kmer1441	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21698	0.212755238195914	NA	NA	21698	0.47401042522551	NA	NA
kmer1442	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21579	0.212755238195914	NA	NA	21579	0.47401042522551	NA	NA
kmer1443	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24253	304.284727619696	NA	NA	24253	0.47401042522551	NA	NA
kmer1444	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25040	304.284727619696	NA	NA	25040	0.47401042522551
kmer1445	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21325	0.212755238195914	NA	NA	21325	0.47401042522551	NA	NA
kmer1446	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24324	304.284727619696	NA	NA	24324	0.47401042522551
kmer1447	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22221	304.284727619696	NA	NA	22221	0.47401042522551
kmer1448	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23564	304.284727619696	NA	NA	23564	0.47401042522551
kmer1449	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23699	304.284727619696	NA	NA	23699	0.47401042522551
kmer145	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23609	304.284727619696	NA	NA	23609	0.47401042522551	NA	NA
kmer1450	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25370	304.284727619696	NA	NA	25370	0.47401042522551	NA	NA
kmer1451	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26316	304.285809291802	NA	NA	26316	0.47401042522551	NA	NA
kmer1452	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23593	304.284727619696	NA	NA	23593	0.47401042522551	NA	NA
kmer1453	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083492	55332.5551871579	991982	22884.1710376128	3062525	9128.92215550601	991984.5	16857.4496380117
kmer1454	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083492	55332.5551871579	991982	22884.1710376128	3062525	9128.92215550601	991984.5	16857.4496380117
kmer1455	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25786	304.285809291802	NA	NA	25786	0.47401042522551
kmer1456	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23619	304.284727619696	NA	NA	23619	0.47401042522551	NA	NA
kmer1457	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22820	304.284727619696	NA	NA	22820	0.47401042522551	NA	NA
kmer1458	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083507	55332.5551871579	991967	22884.1710376128	3062540	9128.92215550601	991969.5	16857.4496380117
kmer1459	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083507	55332.5551871579	991967	22884.1710376128	3062540	9128.92215550601	991969.5	16857.4496380117
kmer146	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25743	304.285809291802	NA	NA	25743	0.47401042522551
kmer1460	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26736	304.285809291802	NA	NA	26736	0.47401042522551
kmer1461	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26370	304.285809291802	NA	NA	26370	0.47401042522551
kmer1462	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21985	304.284727619696	NA	NA	21985	0.47401042522551	NA	NA
kmer1463	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22985	304.284727619696	NA	NA	22985	0.47401042522551
kmer1464	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24969	304.284727619696	NA	NA	24969	0.47401042522551
kmer1465	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26688	304.285809291802	NA	NA	26688	0.47401042522551
kmer1466	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24105	304.284727619696	NA	NA	24105	0.47401042522551	NA	NA
kmer1467	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217981	446.2088530592	3858547	531875.512452113	217981	536.893182378814	3856857	39172.8695248322
kmer1468	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24044	304.284727619696	NA	NA	24044	0.47401042522551	NA	NA
kmer1469	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23054	304.284727619696	NA	NA	23054	0.47401042522551	NA	NA
kmer147	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23507	304.284727619696	NA	NA	23507	0.47401042522551	NA	NA
kmer1470	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24813	304.284727619696	NA	NA	24813	0.47401042522551	NA	NA
kmer1471	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22246	304.284727619696	NA	NA	22246	0.47401042522551
kmer1472	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24999	304.284727619696	NA	NA	24999	0.47401042522551
kmer1473	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22922	304.284727619696	NA	NA	22922	0.47401042522551
kmer1474	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23129	304.284727619696	NA	NA	23129	0.47401042522551	NA	NA
kmer1475	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24640	304.284727619696	NA	NA	24640	0.47401042522551	NA	NA
kmer1476	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25526	304.284727619696	NA	NA	25526	0.47401042522551	NA	NA
kmer1477	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22198	304.284727619696	NA	NA	22198	0.47401042522551
kmer1478	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26155	304.285809291802	NA	NA	26155	0.47401042522551
kmer1479	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24077	304.284727619696	NA	NA	24077	0.47401042522551	NA	NA
kmer148	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24035	304.284727619696	NA	NA	24035	0.47401042522551
kmer1480	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21831	0.212755238195914	NA	NA	21831	0.47401042522551
kmer1481	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26170	304.285809291802	NA	NA	26170	0.47401042522551	NA	NA
kmer1482	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23253	304.284727619696	NA	NA	23253	0.47401042522551	NA	NA
kmer1483	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23820	304.284727619696	NA	NA	23820	0.47401042522551	NA	NA
kmer1484	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22826	304.284727619696	NA	NA	22826	0.47401042522551	NA	NA
kmer1485	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25176	304.284727619696	NA	NA	25176	0.47401042522551
kmer1486	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24477	304.284727619696	NA	NA	24477	0.47401042522551	NA	NA
kmer1487	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22833	304.284727619696	NA	NA	22833	0.47401042522551	NA	NA
kmer1488	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24418	304.284727619696	NA	NA	24418	0.47401042522551
kmer1489	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23519	304.284727619696	NA	NA	23519	0.47401042522551	NA	NA
kmer149	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22634	304.284727619696	NA	NA	22634	0.47401042522551
kmer1490	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991823	22884.2701895776	3083651	55332.5551871579	991825.5	16857.4496380117	3062684	9128.92215550601
kmer1491	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991823	22884.2701895776	3083651	55332.5551871579	991825.5	16857.4496380117	3062684	9128.92215550601
kmer1492	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25260	304.284727619696	NA	NA	25260	0.47401042522551	NA	NA
kmer1493	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25476	304.284727619696	NA	NA	25476	0.47401042522551
kmer1494	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25297	304.284727619696	NA	NA	25297	0.47401042522551
kmer1495	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26355	304.285809291802	NA	NA	26355	0.47401042522551	NA	NA
kmer1496	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25975	304.285809291802	NA	NA	25975	0.47401042522551
kmer1497	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22673	304.284727619696	NA	NA	22673	0.47401042522551
kmer1498	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23210	304.284727619696	NA	NA	23210	0.47401042522551	NA	NA
kmer1499	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26198	304.285809291802	NA	NA	26198	0.47401042522551	NA	NA
kmer15	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21306	0.212755238195914	NA	NA	21306	0.47401042522551	NA	NA
kmer150	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23636	304.284727619696	NA	NA	23636	0.47401042522551	NA	NA
kmer1500	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25299	304.284727619696	NA	NA	25299	0.47401042522551	NA	NA
kmer151	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26042	304.285809291802	NA	NA	26042	0.47401042522551
kmer152	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23114	304.284727619696	NA	NA	23114	0.47401042522551	NA	NA
kmer153	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23583	304.284727619696	NA	NA	23583	0.47401042522551	NA	NA
kmer154	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23735	304.284727619696	NA	NA	23735	0.47401042522551
kmer155	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22135	304.284727619696	NA	NA	22135	0.47401042522551
kmer156	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24671	304.284727619696	NA	NA	24671	0.47401042522551	NA	NA
kmer157	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25590	304.285809291802	NA	NA	25590	0.47401042522551
kmer158	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21732	0.212755238195914	NA	NA	21732	0.47401042522551
kmer159	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25670	304.285809291802	NA	NA	25670	0.47401042522551
kmer16	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25612	304.285809291802	NA	NA	25612	0.47401042522551
kmer160	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25932	304.285809291802	NA	NA	25932	0.47401042522551	NA	NA
kmer161	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26445	304.285809291802	NA	NA	26445	0.47401042522551
kmer162	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26440	304.285809291802	NA	NA	26440	0.47401042522551	NA	NA
kmer163	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22315	304.284727619696	NA	NA	22315	0.47401042522551	NA	NA
kmer164	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21805	0.212755238195914	NA	NA	21805	0.47401042522551
kmer165	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217956	446.2088530592	3858572	531875.512452113	217956	536.893182378814	3856882	39172.8695248322
kmer166	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083537	55332.5551871579	991937	22884.1710376128	3062570	9128.92215550601	991939.5	16857.4496380117
kmer167	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23864	304.284727619696	NA	NA	23864	0.47401042522551	NA	NA
kmer168	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21835	0.212755238195914	NA	NA	21835	0.47401042522551
kmer169	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25622	304.285809291802	NA	NA	25622	0.47401042522551
kmer17	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26455	304.285809291802	NA	NA	26455	0.47401042522551
kmer170	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23204	304.284727619696	NA	NA	23204	0.47401042522551	NA	NA
kmer171	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26526	304.285809291802	NA	NA	26526	0.47401042522551	NA	NA
kmer172	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22601	304.284727619696	NA	NA	22601	0.47401042522551	NA	NA
kmer173	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23171	304.284727619696	NA	NA	23171	0.47401042522551	NA	NA
kmer174	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23369	304.284727619696	NA	NA	23369	0.47401042522551	NA	NA
kmer175	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23942	304.284727619696	NA	NA	23942	0.47401042522551	NA	NA
kmer176	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26499	304.285809291802	NA	NA	26499	0.47401042522551
kmer177	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26458	304.285809291802	NA	NA	26458	0.47401042522551	NA	NA
kmer178	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083516	55332.5551871579	991958	22884.1710376128	3062549	9128.92215550601	991960.5	16857.4496380117
kmer179	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083516	55332.5551871579	991958	22884.1710376128	3062549	9128.92215550601	991960.5	16857.4496380117
kmer18	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26382	304.285809291802	NA	NA	26382	0.47401042522551
kmer180	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22177	304.284727619696	NA	NA	22177	0.47401042522551	NA	NA
kmer181	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24849	304.284727619696	NA	NA	24849	0.47401042522551	NA	NA
kmer182	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21952	0.896716386366072	NA	NA	21952	0.47401042522551
kmer183	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22884	304.284727619696	NA	NA	22884	0.47401042522551
kmer184	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23141	304.284727619696	NA	NA	23141	0.47401042522551	NA	NA
kmer185	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26436	304.285809291802	NA	NA	26436	0.47401042522551
kmer186	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26448	304.285809291802	NA	NA	26448	0.47401042522551	NA	NA
kmer187	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217947	446.2088530592	3858581	531875.512452113	217947	536.893182378814	3856891	39172.8695248322
kmer188	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24466	304.284727619696	NA	NA	24466	0.47401042522551
kmer189	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25362	304.284727619696	NA	NA	25362	0.47401042522551
kmer19	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25486	304.284727619696	NA	NA	25486	0.47401042522551	NA	NA
kmer190	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21439	0.212755238195914	NA	NA	21439	0.47401042522551	NA	NA
kmer191	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25571	304.284727619696	NA	NA	25571	0.47401042522551	NA	NA
kmer192	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22440	304.284727619696	NA	NA	22440	0.47401042522551
kmer193	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26323	304.285809291802	NA	NA	26323	0.47401042522551
kmer194	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23483	304.284727619696	NA	NA	23483	0.47401042522551	NA	NA
kmer195	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25346	304.284727619696	NA	NA	25346	0.47401042522551
kmer196	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25592	304.285809291802	NA	NA	25592	0.47401042522551	NA	NA
kmer197	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22643	304.284727619696	NA	NA	22643	0.47401042522551	NA	NA
kmer198	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25663	304.285809291802	NA	NA	25663	0.47401042522551	NA	NA
kmer199	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25464	304.284727619696	NA	NA	25464	0.47401042522551	NA	NA
kmer2	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25709	304.285809291802	NA	NA	25709	0.47401042522551
kmer20	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23319	304.284727619696	NA	NA	23319	0.47401042522551
kmer200	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25365	304.284727619696	NA	NA	25365	0.47401042522551	NA	NA
kmer201	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25814	304.285809291802	NA	NA	25814	0.47401042522551
kmer202	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24712	304.284727619696	NA	NA	24712	0.47401042522551
kmer203	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25032	304.284727619696	NA	NA	25032	0.47401042522551	NA	NA
kmer204	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23787	304.284727619696	NA	NA	23787	0.47401042522551
kmer205	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991670	22884.2701895776	3083804	55332.5551871579	991672.5	16857.4496380117	3062837	9128.92215550601
kmer206	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991670	22884.2701895776	3083804	55332.5551871579	991672.5	16857.4496380117	3062837	9128.92215550601
kmer207	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24358	304.284727619696	NA	NA	24358	0.47401042522551
kmer208	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26201	304.285809291802	NA	NA	26201	0.47401042522551	NA	NA
kmer209	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23167	304.284727619696	NA	NA	23167	0.47401042522551	NA	NA
kmer21	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26360	304.285809291802	NA	NA	26360	0.47401042522551
kmer210	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22158	304.284727619696	NA	NA	22158	0.47401042522551	NA	NA
kmer211	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26570	304.285809291802	NA	NA	26570	0.47401042522551	NA	NA
kmer212	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25081	304.284727619696	NA	NA	25081	0.47401042522551
kmer215	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22759	304.284727619696	NA	NA	22759	0.47401042522551	NA	NA
kmer216	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22900	304.284727619696	NA	NA	22900	0.47401042522551	NA	NA
kmer217	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26294	304.285809291802	NA	NA	26294	0.47401042522551	NA	NA
kmer218	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26019	304.285809291802	NA	NA	26019	0.47401042522551	NA	NA
kmer219	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22395	304.284727619696	NA	NA	22395	0.47401042522551	NA	NA
kmer22	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24426	304.284727619696	NA	NA	24426	0.47401042522551	NA	NA
kmer220	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25555	304.284727619696	NA	NA	25555	0.47401042522551
kmer221	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22527	304.284727619696	NA	NA	22527	0.47401042522551
kmer222	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217928	446.2088530592	3858600	531875.512452113	217928	536.893182378814	3856910	39172.8695248322
kmer223	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23623	304.284727619696	NA	NA	23623	0.47401042522551	NA	NA
kmer224	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25878	304.285809291802	NA	NA	25878	0.47401042522551	NA	NA
kmer225	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24013	304.284727619696	NA	NA	24013	0.47401042522551	NA	NA
kmer226	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22110	304.284727619696	NA	NA	22110	0.47401042522551	NA	NA
kmer227	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21749	0.212755238195914	NA	NA	21749	0.47401042522551
kmer228	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25455	304.284727619696	NA	NA	25455	0.47401042522551
kmer229	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24028	304.284727619696	NA	NA	24028	0.47401042522551	NA	NA
kmer23	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24631	304.284727619696	NA	NA	24631	0.47401042522551
kmer230	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21539	0.212755238195914	NA	NA	21539	0.47401042522551
kmer231	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23137	304.284727619696	NA	NA	23137	0.47401042522551
kmer232	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24821	304.284727619696	NA	NA	24821	0.47401042522551	NA	NA
kmer233	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24359	304.284727619696	NA	NA	24359	0.47401042522551	NA	NA
kmer234	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24858	304.284727619696	NA	NA	24858	0.47401042522551
kmer235	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26551	304.285809291802	NA	NA	26551	0.47401042522551
kmer236	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23188	304.284727619696	NA	NA	23188	0.47401042522551	NA	NA
kmer237	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24590	304.284727619696	NA	NA	24590	0.47401042522551
kmer238	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24489	304.284727619696	NA	NA	24489	0.47401042522551
kmer239	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24452	304.284727619696	NA	NA	24452	0.47401042522551	NA	NA
kmer24	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23674	304.284727619696	NA	NA	23674	0.47401042522551
kmer240	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25447	304.284727619696	NA	NA	25447	0.47401042522551
kmer241	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23104	304.284727619696	NA	NA	23104	0.47401042522551	NA	NA
kmer242	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21444	0.212755238195914	NA	NA	21444	0.47401042522551	NA	NA
